#OTU ID,Bacteria,Phylum,Class,Order,Family,Genus,Species
15456,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcusalactolyticus
15462,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcusanginosus
15540,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
15555,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
15570,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcussanguinis
15571,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcussanguinis
15711,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,Clostridiumcocleatum
15716,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,Clostridiumspiroforme
15728,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemaniafiliformis
15734,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,Clostridiuminnocuum
16023,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
16040,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcusflavefaciens
16043,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcusflavefaciens
16047,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium,
16054,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcuscallidus
16057,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
16066,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcusflavefaciens
16076,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcusbromii
16144,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
16202,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,
16213,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
16214,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
16219,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
16220,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,
16223,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
16227,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
16357,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
16391,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
16452,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,
16477,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,
16512,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
16538,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,
16600,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,,
16766,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
16783,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillusacidicola
16853,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
17329,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
17494,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,
17538,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibactersegnis
17679,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
17859,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
18155,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,
18298,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,
18759,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,
18951,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcuspneumoniae
19191,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Solobacteriummoorei
19216,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,
19747,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
19760,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
19936,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Clavibacter,Clavibactermichiganensis
20151,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,,
20210,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,,
20318,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacilluspseudofirmus
20396,Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,Turicibacter,
20421,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
20568,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Tetragenococcus,
20765,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
20799,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
20974,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Tsukamurellaceae,Tsukamurella,Tsukamurellainchonensis
21109,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,
21239,Bacteria,TM7,TM7-3,EW055,,,
21285,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,
21685,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Rathayibacter,Rathayibactercaricis
21698,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
21881,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
22289,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
22425,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,
22581,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,
22635,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Tannerella,Tannerellaforsythia
22923,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
22928,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
22981,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Simonsiella,Simonsiellamuelleri
23149,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
23235,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
23277,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,
23757,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
23855,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Xenophilus,
23857,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,
24111,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
24150,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
24175,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
24210,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponemasocranskii
24211,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillusflexus
24259,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,Corynebacteriumbovis
24546,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,Clostridiumhylemonae
24773,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
24845,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
24916,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
25165,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
25242,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
25256,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,
25315,Bacteria,Chlorobi,OPB56,,,,
25532,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
25534,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
25543,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
25552,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,
25695,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
25842,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
25904,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
26061,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
26211,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,
26586,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
26639,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Rhodocyclus,Rhodocyclustenuis
26896,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
27071,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
27160,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Olsenella,
27188,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,
27227,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
27633,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
27669,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sinobacteraceae,,
27896,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
28012,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,Jeotgalicoccuspsychrophilus
28186,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcushaemoperoxidus
28272,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
28627,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Marinibacillus,
28727,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
28841,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
28952,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
28959,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,
29001,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
29079,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
29205,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
29369,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,Actinobacillusrossii
30013,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
30067,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
30334,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
30587,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
31103,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,
31235,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Leptotrichia,
31249,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
31573,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
31735,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
32002,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,
32016,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,
32247,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,
32294,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
32333,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,
32352,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,
32471,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
32727,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
33071,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,
33112,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
33176,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
33199,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibriodesulfuricans
33253,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,
33347,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,,
33679,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
33681,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,
33696,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,Arcanobacteriumpluranimalium
33765,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomycesmarimammalium
33833,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
33919,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,
33987,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
34366,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dietziaceae,Dietzia,Dietziapsychralcaliphila
34643,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Trabulsiella,Citrobacterrodentium
34725,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,
34731,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
34823,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
35049,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcussinensis
35440,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacteriumflaccumfaciens
35624,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcussuis
35735,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,
35860,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,
36255,Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella,
36503,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,
36611,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
36624,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
36647,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
36800,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcusparauberis
36943,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
37391,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,
37420,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Melissococcus,Melissococcusplutonius
37589,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
37633,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
37723,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,
37750,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Salinicoccus,
37798,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
37997,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
38061,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Leptotrichia,
38098,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
38129,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
38159,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
38211,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
38338,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
38515,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,
38548,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
38741,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponemalecithinolyticum
38895,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
39294,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
39361,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,
39443,Bacteria,TM7,TM7-3,CW040,F16,,
39467,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
39572,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,
39644,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
39700,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
39819,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacterursingii
39863,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
40074,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridiumglycolicum
40332,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
40351,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,,,
40862,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,
41119,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,Oscillospiraguilliermondii
41720,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonasmexicana
41867,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eubacterium,
42014,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,
42483,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,
42492,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
42664,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonascampisalis
42680,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,
42684,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,
42839,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
43083,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,
43142,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
43159,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
43339,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
43739,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Anaeroglobus,
43917,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Methylibium,
43950,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
43991,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,Corynebacteriumvariabile
44012,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccusyeei
44075,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
44126,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
44151,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
44265,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
44359,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcuspyogenes
44587,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,
44821,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
44923,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
45087,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,
45265,Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella,
45296,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,
45365,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
45645,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
45857,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,
45916,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,
45919,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,
45954,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,
46071,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,
46159,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXIII.IncertaeSedis,Mogibacterium,
